Institution,STEM,Department,Website_Type,Subset,OutsideDoc,URL,Date_Collected,Scraper,Time_to_Scrape,Notes
,,,,,,,,,,
UC Irvine,Y,Developmental and Cell Biology,Home/Landing,,,https://devcell.bio.uci.edu/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Undergrad education,,,https://devcell.bio.uci.edu/undergraduates/undergraduate-programs/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Prospective students,,Y,https://www.bio.uci.edu/students/prospective-students/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Advising,,,,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Research,,,https://devcell.bio.uci.edu/research/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Undergraduate Research,,Y,https://undergraduate.bio.uci.edu/bio-197-198-199/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,DEI/JEDI,,,,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Chair’s Message,Y,,https://devcell.bio.uci.edu/about/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,About,,,https://devcell.bio.uci.edu/about/,2/7/2025,Nate,2:34,
UC Irvine,Y,Developmental and Cell Biology,Courses/Curriculum,,,,2/7/2025,Nate,2:34,
,,,,,,,,,,
UC Irvine,Y,Molecular Biology and Biochemistry,Home/Landing,,,https://mbb.bio.uci.edu/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Undergrad education,,,https://mbb.bio.uci.edu/undergraduates/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Prospective students,,,https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Advising,,,,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Research,,,https://mbb.bio.uci.edu/research/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Undergraduate Research,,,,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,DEI/JEDI,,,,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Chair’s Message,Y,,https://mbb.bio.uci.edu/about/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,About,,,https://mbb.bio.uci.edu/about/,2/7/2025,Nate,2:14,
UC Irvine,Y,Molecular Biology and Biochemistry,Courses/Curriculum,,,,2/7/2025,Nate,2:14,
,,,,,,,,,,
UC Irvine,Y,Ecology and Evolutionary Biology,Home/Landing,,,https://ecoevo.bio.uci.edu/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Undergrad education,,,https://ecoevo.bio.uci.edu/undergraduates/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Prospective students,,,https://ecoevo.bio.uci.edu/undergraduates/admissions/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Advising,,,,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Research,,,https://ecoevo.bio.uci.edu/research/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Undergraduate Research,,,https://ecoevo.bio.uci.edu/undergraduates/research-opportunities/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,DEI/JEDI,,,https://ecoevo.bio.uci.edu/ardei/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Chair’s Message,Y,,https://ecoevo.bio.uci.edu/about/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,About,,,https://ecoevo.bio.uci.edu/about/,2/7/2025,Nate,2:30,
UC Irvine,Y,Ecology and Evolutionary Biology,Courses/Curriculum,,,https://ecoevo.bio.uci.edu/undergraduates/coursework-example/,2/7/2025,Nate,2:30,
,,,,,,,,,,
UC Irvine,Y,Biomedical Engineering,Home/Landing,,,https://engineering.uci.edu/dept/bme,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Undergrad education,,,https://engineering.uci.edu/dept/bme/undergraduate,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Prospective students,,,https://engineering.uci.edu/dept/bme/undergraduate/missions/biomedical-engineering-program,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Advising,,,,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Research,,,https://engineering.uci.edu/dept/bme/research,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Undergraduate Research,,,,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,DEI/JEDI,,Y,https://sites.uci.edu/equityinengineering/,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Chair’s Message,,,https://engineering.uci.edu/dept/bme/message-chair,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,About,,,https://engineering.uci.edu/dept/bme/about,2/7/2025,Nate,4:23,
UC Irvine,Y,Biomedical Engineering,Courses/Curriculum,,,https://catalogue.uci.edu/thehenrysamuelischoolofengineering/departmentofbiomedicalengineering/#courseinventory,2/7/2025,Nate,4:23,
,,,,,,,,,,
UC Irvine,Y,Chemical and Biomolecular Engineering,Home/Landing,,,https://engineering.uci.edu/dept/cbe,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Undergrad education,,,https://engineering.uci.edu/dept/cbe/undergraduate,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Prospective students,,,https://engineering.uci.edu/dept/cbe/undergraduate/educational-mission,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Advising,,,,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Research,,,https://engineering.uci.edu/dept/cbe/research,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Undergraduate Research,,,,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,DEI/JEDI,,Y,https://sites.uci.edu/equityinengineering/,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Chair’s Message,,,https://engineering.uci.edu/dept/cbe/message-chair,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,About,,,https://engineering.uci.edu/dept/cbe/about,2/7/2025,Nate,1:50,
UC Irvine,Y,Chemical and Biomolecular Engineering,Courses/Curriculum,,,https://engineering.uci.edu/dept/cbe/undergraduate/chemical-engineering,2/7/2025,Nate,1:50,
,,,,,,,,,,
UC Irvine,Y,Civil and Environmental Engineering,Home/Landing,,,https://engineering.uci.edu/dept/cee,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Undergrad education,,,https://engineering.uci.edu/dept/cee/academics/undergraduate,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Prospective students,,,https://engineering.uci.edu/dept/cee/academics/undergraduate/missions/civil-engineering,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Advising,,,,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Research,,,https://engineering.uci.edu/dept/cee/research,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Undergraduate Research,,,,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,DEI/JEDI,,Y,https://sites.uci.edu/equityinengineering/,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Chair’s Message,,,https://engineering.uci.edu/dept/cee/message-chair,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,About,,,https://engineering.uci.edu/dept/cee/mission,2/7/2025,Nate,1:58,
UC Irvine,Y,Civil and Environmental Engineering,Courses/Curriculum,,Y,https://catalogue.uci.edu/thehenrysamuelischoolofengineering/departmentofcivilandenvironmentalengineering/#courseinventory,2/7/2025,Nate,1:58,
,,,,,,,,,,
UC Irvine,Y,Electrical Engineering and Computer Science,Home/Landing,,,https://engineering.uci.edu/dept/eecs,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Undergrad education,,,https://engineering.uci.edu/dept/eecs/academics/undergraduate,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Prospective students,,,,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Advising,,,,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Research,,,https://engineering.uci.edu/dept/eecs/research,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Undergraduate Research,,,,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,DEI/JEDI,,,,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Chair’s Message,,,https://engineering.uci.edu/dept/eecs/about/message-chair,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,About,,,https://engineering.uci.edu/dept/eecs/about,3/4/2025,Nate,3:49,
UC Irvine,Y,Electrical Engineering and Computer Science,Courses/Curriculum,,Y,https://catalogue.uci.edu/thehenrysamuelischoolofengineering/departmentofelectricalengineeringandcomputerscience/#text,3/4/2025,Nate,3:49,
,,,,,,,,,,
UC Irvine,Y,Materials Science and Engineering,Home/Landing,,,https://engineering.uci.edu/dept/mse,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Undergrad education,,,https://engineering.uci.edu/dept/mse/undergraduate,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Prospective students,,,https://engineering.uci.edu/dept/mse/undergraduate/what-is-mse,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Advising,,,,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Research,,,https://engineering.uci.edu/dept/mse/research,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Undergraduate Research,,,,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,DEI/JEDI,,,https://engineering.uci.edu/dept/mse/diversity-inclusion,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Chair’s Message,,,https://engineering.uci.edu/dept/mse/message-chair,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,About,,,https://engineering.uci.edu/dept/mse/about,3/4/2025,Nate,2:08,
UC Irvine,Y,Materials Science and Engineering,Courses/Curriculum,,,https://engineering.uci.edu/dept/mse/undergraduate/course-listing,3/4/2025,Nate,2:08,
,,,,,,,,,,
UC Irvine,Y,Mechanical and Aerospace Engineering,Home/Landing,,,https://engineering.uci.edu/dept/mae,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Undergrad education,,,https://engineering.uci.edu/dept/mae/undergraduate,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Prospective students,,,https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Advising,,,,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Research,,,https://engineering.uci.edu/dept/mae/research,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Undergraduate Research,,,,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,DEI/JEDI,,,,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Chair’s Message,,,https://engineering.uci.edu/dept/mae/message-chair,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,About,,,https://engineering.uci.edu/dept/mae/about,3/4/2025,Nate,2:06,
UC Irvine,Y,Mechanical and Aerospace Engineering,Courses/Curriculum,,,,3/4/2025,Nate,2:06,
,,,,,,,,,,
,,,,,,,,,,
UC Irvine,Y,Computer Science,Home/Landing,,,https://cs.ics.uci.edu/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Undergrad education,,,https://cs.ics.uci.edu/undergraduate-programs/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Prospective students,,,https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Advising,,,https://ics.uci.edu/academics/undergrad/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Research,,,https://ics.uci.edu/computing-research/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Undergraduate Research,,,https://ics.uci.edu/student-experience/undergraduate-research/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,DEI/JEDI,,,,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Chair’s Message,,,,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,About,,,https://ics.uci.edu/facts-figures/ics-mission-history/,3/4/2025,Nate,3:58,
UC Irvine,Y,Computer Science,Courses/Curriculum,,,,3/4/2025,Nate,3:58,
,,,,,,,,,,
UC Irvine,Y,Informatics,Home/Landing,,,https://www.informatics.uci.edu/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Undergrad education,,,https://www.informatics.uci.edu/undergrad/bs-informatics/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Prospective students,,,https://www.informatics.uci.edu/admissions/undergraduate-application-process/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Advising,,,,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Research,,,https://www.informatics.uci.edu/research/labs-centers/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Undergraduate Research,,,https://www.informatics.uci.edu/research/undergraduate-research/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,DEI/JEDI,,,,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Chair’s Message,,,https://www.informatics.uci.edu/explore/chairs-welcome/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,About,,,https://www.informatics.uci.edu/explore/department-vision/,3/4/2025,Nate,2:52,
UC Irvine,Y,Informatics,Courses/Curriculum,,,https://www.informatics.uci.edu/undergrad/courses/,3/4/2025,Nate,2:52,
,,,,,,,,,,
UC Irvine,Y,Statistics,Home/Landing,,,https://www.stat.uci.edu/,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Undergrad education,,,https://www.stat.uci.edu/slider/b-s-in-data-science/,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Prospective students,,,,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Advising,,,,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Research,,,https://www.stat.uci.edu/research/,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Undergraduate Research,,,,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,DEI/JEDI,,,,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Chair’s Message,,,https://www.stat.uci.edu/chairs-message/,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,About,,,,3/4/2025,Nate,2:09,
UC Irvine,Y,Statistics,Courses/Curriculum,,,,3/4/2025,Nate,2:09,
,,,,,,,,,,
UC Irvine,Y,Chemistry,Home/Landing,,,https://www.chem.uci.edu/,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Undergrad education,,,https://www.chem.uci.edu/StudentAffairs,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Prospective students,,,https://www.chem.uci.edu/undergrad,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Advising,,,,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Research,,,https://www.chem.uci.edu/research/areasoff,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Undergraduate Research,,Y,https://sites.uci.edu/chemsurf/,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,DEI/JEDI,,,,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Chair’s Message,,,,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,About,,,https://www.chem.uci.edu/welcome,3/10/2025,Nate,2:42,
UC Irvine,Y,Chemistry,Courses/Curriculum,,,https://www.chem.uci.edu/Course-Offerings,3/10/2025,Nate,2:42,
,,,,,,,,,,
UC Irvine,Y,Earth System Science,Home/Landing,,,https://www.ess.uci.edu/,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Undergrad education,,,https://www.ess.uci.edu/academics,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Prospective students,,,https://www.ess.uci.edu/bachelor-science-earth-system-science,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Advising,,,,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Research,,,https://www.ess.uci.edu/research-themes,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Undergraduate Research,,,https://www.ess.uci.edu/form/ugrad-res-app,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,DEI/JEDI,,,,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Chair’s Message,,,,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,About,,,https://www.ess.uci.edu/about-ess,3/10/2025,Nate,2:19,
UC Irvine,Y,Earth System Science,Courses/Curriculum,,,https://www.ess.uci.edu/undergrad/coursesoffered,3/10/2025,Nate,2:19,
,,,,,,,,,,
UC Irvine,Y,Mathematics,Home/Landing,,,https://www.math.uci.edu/,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Undergrad education,,,https://www.math.uci.edu/undergraduate,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Prospective students,,,https://www.math.uci.edu/~prerequisite-videos/,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Advising,,,https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Research,,,https://www.math.uci.edu/research,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Undergraduate Research,,,https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,DEI/JEDI,,,https://www.math.uci.edu/diversity,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Chair’s Message,,,https://www.math.uci.edu/about-us/word-chair,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,About,,,https://www.math.uci.edu/about,3/10/2025,Nate,2:43,
UC Irvine,Y,Mathematics,Courses/Curriculum,,,https://www.math.uci.edu/undergrad-courses/course-registration-and-placement-information,3/10/2025,Nate,2:43,
,,,,,,,,,,
UC Irvine,Y,Physics and Astronomy,Home/Landing,,,https://www.physics.uci.edu/,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Undergrad education,,,https://www.physics.uci.edu/undergrad-program,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Prospective students,,,https://www.physics.uci.edu/undergrad-program/prospective,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Advising,,,https://www.physics.uci.edu/physics-student-affairs-contact-information,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Research,,,https://www.physics.uci.edu/research,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Undergraduate Research,,,https://www.physics.uci.edu/undergrad-program/research,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,DEI/JEDI,,,https://www.physics.uci.edu/inclusion,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Chair’s Message,,,https://www.physics.uci.edu/message-chair,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,About,,,https://www.physics.uci.edu/contact,3/10/2025,Nate,2:24,
UC Irvine,Y,Physics and Astronomy,Courses/Curriculum,,,https://www.physics.uci.edu/undergrad-program/course-info,3/10/2025,Nate,2:24,
,,,,,,,,,,
UC Irvine,Y,Psychological Science,Home/Landing,,,https://ps.soceco.uci.edu/,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Undergrad education,,,https://ps.soceco.uci.edu/pages/undergraduate-program,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Prospective students,,,https://students.soceco.uci.edu/prospective,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Advising,,,https://students.soceco.uci.edu/parallax-block/what-academic-advising,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Research,,,https://ps.soceco.uci.edu/pages/research,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Undergraduate Research,,,https://ps.soceco.uci.edu/pages/research-opportunities-0,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,DEI/JEDI,,,,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Chair’s Message,,,,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,About,,,https://ps.soceco.uci.edu/pages/about-department,3/10/2025,Nate,3:30,
UC Irvine,Y,Psychological Science,Courses/Curriculum,,Y,https://catalogue.uci.edu/allcourses/psci/,3/10/2025,Nate,3:30,
,,,,,,,,,,
UC Irvine,Y,Cognitive Sciences,Home/Landing,,,https://www.cogsci.uci.edu/,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Undergrad education,,,https://www.cogsci.uci.edu/undergraduate/index.php,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Prospective students,,,,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Advising,,Y,https://www.undergrad.socsci.uci.edu/ssusa/index.php,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Research,,,https://www.cogsci.uci.edu/research/index.php,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Undergraduate Research,,,,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,DEI/JEDI,,,,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Chair’s Message,,,,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,About,,,https://www.cogsci.uci.edu/about.php,3/10/2025,Nate,3:15,
UC Irvine,Y,Cognitive Sciences,Courses/Curriculum,,,https://www.cogsci.uci.edu/undergraduate/index.php#co,3/10/2025,Nate,3:15,
,,,,,,,,,,
UC Irvine,Y,Economics,Home/Landing,,,https://www.economics.uci.edu/,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Undergrad education,,,https://www.economics.uci.edu/undergrad/index.php,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Prospective students,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Advising,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Research,,,https://www.economics.uci.edu/research/index.php,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Undergraduate Research,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,DEI/JEDI,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Chair’s Message,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,About,,,,3/10/2025,Nate,3:21,
UC Irvine,Y,Economics,Courses/Curriculum,,,https://www.economics.uci.edu/undergrad/courses/list.php,3/10/2025,Nate,3:21,
,,,,,,,,,,
UC Irvine,Y,School of Population and Public Health,Home/Landing,,,https://publichealth.uci.edu/departments/environmental-occupational-health/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Undergrad education,,,https://publichealth.uci.edu/degrees-programs/undergraduate-programs/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Prospective students,,,https://publichealth.uci.edu/admission/undergraduate-admissions/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Advising,,,https://publichealth.uci.edu/for-current-students/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Research,,,https://publichealth.uci.edu/research/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Undergraduate Research,,,https://publichealth.uci.edu/degrees-programs/undergraduate-programs/guide-to-undergraduate-practicum/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,DEI/JEDI,,,https://publichealth.uci.edu/about/diversity-equity-inclusion/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Chair’s Message,,,https://publichealth.uci.edu/about/dean-boden-albala/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,About,,,https://publichealth.uci.edu/about/,3/10/2025,Nate,4:50,
UC Irvine,Y,School of Population and Public Health,Courses/Curriculum,,,,3/10/2025,Nate,4:50,
