URL,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Gunning Fog Index,Automated Readability Index,Coleman Liau Index,Dale-Chall Readability Score,Linsear Write Formula,Difficult Words,Total Number of Sentences,Total Number of Words,Sentiment,Sentiment Category
https://africam.berkeley.edu/academic-opportunities/,The Ronald McNair Scholars ProgramThe McNair Scholars Program prepares selected UC Berkeley undergraduates for graduate study at the doctoral level. Twenty to thirty McNair Scholars are selected each year to participate in both academic and summer activities. The McNair Scholars Program aims to increase the number of students in underrepresented doctoral programs. SeeThe Ronald McNair Scholars Programfor further information.,31.07,12.6,13.0,12.7,15.5,18.09,10.53,10.375,19,4,59,0.3818,Positive
https://africam.berkeley.edu/academic-opportunities/,"The Mellon Mays Undergraduate Fellowship Program at UC BerkeleyThe Mellon Mays Undergraduate Fellowship (MMUF) program at UC Berkeley targets students with exceptional academic promise and potential for careers that will contribute to diversity and equal opportunity in the academy. The program supports Fellows by providing guidance, role models and the environment and resources to strive for the highest academic goals. Fellows will realize their greatest potential as graduate students to later become extraordinarily successful faculty members and emerge as role models for future generations. To learn more visitMellon Mays Undergraduate Fellowship.",14.49,16.9,17.1,17.03,19.2,18.57,12.06,17.375,35,4,91,0.9393,Positive
https://africam.berkeley.edu/academic-opportunities/,"AAS Honors ProgramAAS majors can pursue an Honors Thesis by successfully completing AAS195 with a minimum of B or above in AFRICAM 195 to enroll into AFRICAM H195.To be eligible for the Honors Program, students must have an overall 3.3 GPA and a 3.5 GPA in the major. Students must have a 3.6 for honors, a 3.8 for high honors, and a 3.9 for highest honors. In addition, the student must receive a minimum of an A- in AAS H195.",70.9,5.6,8.2,6.56,3.5,5.19,9.6,4.222222222222222,16,9,80,0.9855,Positive
https://africam.berkeley.edu/academic-opportunities/,"The Berkeley Undergraduate JournalThe Berkeley Undergraduate Journalis dedicated to publishing the academic work of undergraduates from the Humanities, Social Sciences, and related fields at the University of California, Berkeley. Essays are selected on the basis of academic content, general interest, and clarity of writing. Papers should be 15-60 pages long on topics that would be of interest to the generally well-educated reader.",16.62,16.1,17.1,17.31,17.3,16.77,11.79,16.333333333333332,23,3,62,0.8934,Positive
https://africam.berkeley.edu/academic-opportunities/,For a complete listing of research opportunities at UC Berkeley visit theOffice of Undergraduate Research.,13.95,15.0,0.0,14.0,14.9,17.33,12.8,10.5,7,1,15,0.3818,Positive
https://africam.berkeley.edu/academic-opportunities/,Study Abroad,120.21,-3.1,0.0,0.8,5.5,1.3,11.63,0.0,0,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"Thinking about studying abroad?! African American Studies supports students interested in experiencing learning abroad, may it be through theUniversity Education Abroad Program (EAP) programor a non-EAP program. We will work with you to ensure you receive the ultimate experience.",41.36,10.7,11.9,10.33,14.3,16.63,11.57,7.833333333333334,14,3,39,0.7959,Positive
https://africam.berkeley.edu/academic-opportunities/,WHAT FULFILLS AAS REQUIREMENTS?Taking courses abroad may fulfill a maximum of one upper division AAS required electives. Please make sure you review your courses and get approval from the AAS Undergraduate Adviser before going abroad.,51.14,9.0,10.5,10.39,11.3,14.19,10.08,6.5,11,3,35,0.9777,Positive
https://africam.berkeley.edu/academic-opportunities/,"PLAN AHEAD!Make sure you bring your program information and course description with you when you meet with the Undergraduate Adviser to ensure you are making the right choices. Please review the information below to make certain the course will count for the major. While you are at your host institution, save the syllabi, reading list and other program information—you may need it upon your return to Berkeley.",48.84,12.0,11.9,11.91,14.0,12.36,7.1,13.5,10,3,67,0.8955,Positive
https://africam.berkeley.edu/academic-opportunities/,"Criteria for TransferAll courses abroad, both EAP and non-EAP, must conform to the same standards used for our own UCB courses. They must be:",84.68,4.4,0.0,8.13,7.7,9.15,10.15,6.0,5,2,24,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,**Important! Courses taken at quarter system schools will be viewed as partial credit (using the university standard of 2.66 units) for one of our 4-unit courses. This means that two quarter courses must be taken to fulfill one upper-division requirement.,57.98,8.5,9.7,8.32,10.7,11.7,11.01,7.0,10,3,40,0.6996,Positive
https://africam.berkeley.edu/academic-opportunities/,"Course Approval ProcedureThe following materials must be submitted to the Undergraduate Advising Office in 608 Social Sciences Building. Please be prepared to provide additional materials, such as papers and reading lists for any additional questions.",19.87,14.8,0.0,13.86,16.5,17.86,11.27,13.25,13,2,35,0.743,Positive
https://africam.berkeley.edu/academic-opportunities/,"1. A syllabus in English. A full translation. If translated from another language, provide the original syllabus with the English translation. The syllabus should include the following:",56.11,7.1,10.1,7.16,9.7,12.65,8.07,3.875,6,4,27,0.3182,Positive
https://africam.berkeley.edu/academic-opportunities/,2. For EAP course work: An EAP Student Course Information Form for each course you are counting towards the major. You receive this form in your packet from the EAP Office,81.12,5.8,0.0,7.49,7.8,8.23,7.46,7.25,4,2,31,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"3. For non-EAP work: In addition to the items list above,(a) Information (online or in a printed course catalog) about course level (e.g., proof that it’s upper-division).(b) A copy of your transcript (once available). An unofficial copy is acceptable.",69.99,5.9,10.1,10.07,9.3,9.78,11.82,5.375,10,4,39,0.3182,Positive
https://africam.berkeley.edu/academic-opportunities/,Financial Aid can be applied to UCEAP programs and there arescholarships available.,59.3,8.0,0.0,11.47,12.8,16.17,12.13,7.0,5,1,12,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,You are now equipped and ready for a successful experience abroad!! Enjoy and have a great time.,79.77,4.2,0.0,8.11,5.0,6.92,7.77,4.25,2,2,17,0.9347,Positive
https://africam.berkeley.edu/academic-opportunities/,Address,36.62,8.4,0.0,0.4,12.0,-4.81,0.05,-0.5,0,1,1,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"660 Social Sciences Building #2572Berkeley, CA 94720",64.37,6.0,0.0,2.8,13.0,16.54,17.52,2.5,3,1,7,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"Office Hours:Monday – Friday 9am-12pm, 1pm–4pm",49.48,7.6,0.0,2.0,19.7,20.04,19.67,2.0,0,1,5,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Phone / Email,120.21,-3.1,0.0,0.8,5.5,-1.61,11.63,0.5,0,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Voice: (510) 642-7084Fax: (510) 642-0318,100.24,0.5,0.0,2.0,15.0,10.76,16.52,1.5,1,1,5,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Administration,-217.19,43.8,0.0,40.4,45.0,35.8,19.48,0.5,1,1,1,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Academic Personnel LeaveBusiness & FinancePurchasing ServicesReimbursements,-136.65,33.6,0.0,42.0,47.0,58.32,19.67,7.0,5,1,5,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"University of California, Berkeley",-34.11,19.0,0.0,21.6,17.1,20.3,15.68,3.0,3,1,4,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Follow us:,77.91,2.9,0.0,0.8,0.8,-7.41,0.1,0.0,0,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://africam.berkeley.edu/academic-opportunities/,Academic Opportunities,-133.6,32.4,0.0,40.8,29.0,30.3,19.53,2.0,2,1,2,0.3818,Positive
https://africam.berkeley.edu/academic-opportunities/,Independent Study,-6.7,14.7,0.0,20.8,17.3,15.8,11.63,1.0,1,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,The Department of African American Studies encourages majors to conduct self-initiated research projects. Students interested in working one-on-one with a faculty member can enroll in either AAS 197 Internship/Field of Study or AAS 99/199 Independent Study. Students are responsible for finding a faculty sponsor willing to work with them on their project. Please note these courses can only be taken for P/NP grade.,46.98,10.6,12.2,10.76,12.9,14.09,10.94,10.375,17,4,63,0.9563,Positive
https://africam.berkeley.edu/academic-opportunities/,AAS 197 Internship/Field of Study,66.4,5.2,0.0,10.0,8.4,10.76,13.36,2.5,1,1,5,0.6408,Positive
https://africam.berkeley.edu/academic-opportunities/,"The Internship Program requires fieldwork in an organization concerned with women’s issues, plus individual conferences with faculty. Students must present a written scope of work to the supervising faculty member before enrolling. Credit is earned through written work completed by students interpreting the experience via diaries, historical reports, and creative work done for the organization. This course is available to upper-division students only(those with 60 or more units completed by the beginning of the relevant semester).",26.81,14.2,14.9,14.44,16.7,17.06,11.23,13.75,26,4,76,0.6705,Positive
https://africam.berkeley.edu/academic-opportunities/,AAS 99/199 Supervised Independent Study for Advanced Undergraduates,4.14,14.7,0.0,18.2,17.9,23.16,17.85,6.0,4,1,8,0.7378,Positive
https://africam.berkeley.edu/academic-opportunities/,Prerequisites: African American Studies major. This course consists of reading and conferences with the instructor regarding a field of study that does not coincide with that of any regular course and is specific enough to enable the student to write an essay based upon the student’s study. AAS 99 is for lower-division students (59 or fewer units at the beginning of the relevant semester) and AAS 199 is for upper-division students(60 or more units completed at the beginning of the relevant semester.,43.77,13.9,16.7,16.29,16.5,12.25,10.38,19.333333333333332,20,3,82,0.8579,Positive
https://africam.berkeley.edu/academic-opportunities/,Enrollment Procedure,-49.0,20.6,0.0,40.8,24.3,24.5,19.53,2.0,2,1,2,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"Once your faculty sponsor approves your project and you submit your materials, you will receive a Class Number to enroll in the class.",56.59,11.1,0.0,12.68,13.0,10.74,9.58,13.5,6,1,23,0.4588,Positive
https://africam.berkeley.edu/academic-opportunities/,Research Opportunities,-91.3,26.5,0.0,20.8,29.0,30.3,19.53,1.0,2,1,2,0.3818,Positive
https://africam.berkeley.edu/academic-opportunities/,VèVè Clark Institute for Engaged Scholars of African American StudiesPlease visitClark Scholarsfor more information and application.,12.94,15.4,0.0,18.9,21.0,24.47,15.29,14.0,8,1,16,0.4019,Positive
https://africam.berkeley.edu/academic-opportunities/,"Undergraduate Research Apprentice Program (URAP)UC Berkeley is well known for its dynamic research environment. As an undergraduate student there are many ways to participate in research on campus. One such program is URAP, which provides opportunities for students to work with faculty on cutting-edge research. By working closely with faculty, students can cultivate professional relationships, enhance their research skills, and deepen their knowledge and skills in areas of special interest. Applications are online. For a complete listing and description of research projects, visit theURAP websiteor stop by 5 Durant Hall.",39.33,11.5,12.5,12.22,14.3,15.94,11.22,10.166666666666666,32,6,90,0.8689,Positive
https://africam.berkeley.edu/academic-opportunities/,Summer Undergraduate Research Fellowship/L&SThis program (SURF/L&S) allows UC Berkeley undergraduates in the College of Letters and Science to spend the summer doing concentrated research in preparation for a senior thesis. Application deadline generally is in the spring. SeeSummer Undergraduate Research Fellowships (SURF)for more information.,14.25,14.9,13.6,14.06,18.2,20.47,13.34,10.666666666666666,20,3,44,0.0,Neutral
https://africam.berkeley.edu/academic-opportunities/,"The Art of Writing Program – Townsend Center for the HumanitiesArt of Writing helps prepare undergraduates who have completed UC Berkeley’s Reading & Composition requirement to write lucidly, directly, and eloquently in a variety of styles. At the heart of the program, grant-funded seminars create collaborative and intimate writing communities among undergraduates, a graduate student instructor, and a faculty member. SeeArt of Writingfor more information.",16.32,16.2,17.9,19.83,18.6,17.98,11.95,17.5,23,3,63,0.5719,Positive
https://africam.berkeley.edu/academic-opportunities/,"Center for Race and Gender Undergraduate Student Grants ProgramThe Center for Race and Gender(CRG) at the University of California Berkeley, announces the availability of grants of $100 to $1,000 to fund undergraduates for research or creative projects that address issues of race and gender. Topics should be consonant with CRG’s mandate to support critical student research on race, gender, and their intersections in a wide variety of social, cultural, and institutional contexts, especially on the Berkeley campus and its neighboring communities, but also in California, the nation, or the world.",8.88,23.2,0.0,24.22,27.8,15.45,12.36,30.5,29,2,90,0.4678,Positive
https://africam.berkeley.edu/academic-opportunities/,"The Haas Scholars ProgramThe Robert & Colleen Haas Scholars Program funds financial aid eligible, academically talented undergraduates to engage in a sustained research, field-study, or creative project in the summer before and during their senior year at UC Berkeley. Each year, twenty Haas Scholars are selected from all disciplines and departments across the University on the basis of the merit and originality of their project proposals. For more information go toHaas Scholars Program.",30.2,15.0,14.6,16.27,18.0,16.02,11.41,16.166666666666668,24,3,72,0.886,Positive
