URL,Institution,Department,Website_Type,STEM,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Main menu,120.21,-3.1,0,1,2,0.0,0.16666666666666666
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,You are here,119.19,-2.7,0,1,3,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Math Undergraduate Research Resources,-8.73,15.5,3,1,4,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"This page was designed to assist mathematics majors to find researchon-campus opportunitieswith UCI faculty oroff-campus opportunitieswith industrial partners, national labs, and other universities. It was last updated on 10/26/2019.",6.0,16.0,13,2,29,0.0,-0.0625
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,On-Campus Opportunities,-133.6,32.4,2,1,2,0.3818,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.1. Faculty research interests1.2. MCBU1.3. UROP/SURP1.4. Math 1991.5. Faculty grants,27.49,11.9,4,1,10,0.2263,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Off-Campus Opportunities,-175.9,38.3,2,1,2,0.3818,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,2.1. Internships2.2. REUs2.3. Other mathematics enhancement programs,-3.32,15.5,4,1,7,0.0,-0.125
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,FAQ’S about Undergraduate Mathematical Research,-35.13,19.4,3,1,5,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,3.1. How to find faculty mentors at UCI3.2. How to apply for external programs3.3. Who is eligible,65.69,5.5,6,3,17,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,The UROP Office and their Services,90.77,2.1,1,1,6,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1. On-Campus Opportunities,-50.02,21.0,2,1,3,0.3818,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.1 Faculty research interests,8.2,13.1,3,1,4,0.25,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"The faculty in the UCI mathematics department span a wide spectrum of interests and expertise. Active areas of research include: Applied and Computational Mathematics,  Ergodic Theory and Dynamical Systems, Differential Geomtry and Topology, Image Problems and Imaging, Logic and Foundations, Mathematical and Computational Biology, Mathematical Physics, Number Theory, Partial Differential Equations and Probability.",-14.65,21.9,29,2,53,0.5423,-0.06666666666666668
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.2 MCBU - Mathematical and Computational Biology for Undergraduates,-46.63,21.7,4,1,8,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"MCBUis an NSF-funded program for training and research for UCI undergraduate students in mathematics and biology. The program provides an opportunity for undergraduate students to be trained to work at the interface of mathematics, biology and computation. Students have the opportunity to perform undergraduate research in paired teams of mathematics and biology students. Students will create laboratory data and utilize mathematical and computational tools to analyze their data to address a real world research problem.",10.09,16.5,21,4,75,0.6124,0.1
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Students interested in the MCBU summer research program should first enroll in Math 113A, offered every Spring quarter.",53.21,10.3,5,1,18,0.4019,0.25
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.3 UROP/SURP,77.91,2.9,0,1,2,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,UROP,121.22,-3.5,0,1,1,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"The UCI Undergraduate Research Opportunities Programprovides funding for undergraduate research and creative projects mentored by UCI faculty through two separate annualCalls for Proposals, one in the Fall Quarter and one in the Spring Quarter. Once the Calls have been announced, students have approximately one month to submit their proposals. Proposals are evaluated based on the intellectual merit of the student’s research, a complete application, the level of support from the faculty mentor, the student’s transcript, and available funding. Samples of UROP proposals are available on theUROP website.",32.43,14.2,26,4,87,0.9231,0.21666666666666667
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Students who receive a UROP grant must present their findings at the annual UCIUndergraduate Research Symposiumheld in May, and are invited to submit their research findings to theUCI Undergraduate Research Journal.",23.09,17.7,10,1,31,0.3612,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"To be eligible for a UROP grant, students must be undergraduates in good academic standing. Students who will graduate within a quarter of submitting their proposal are not eligible to apply. Proposals that do not require funding or are already receiving adequate funding from departmental or other sources may be submitted for an Honorary Fellowship.",35.98,12.8,19,3,55,0.8271,0.2270833333333333
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,SURP,121.22,-3.5,0,1,1,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"The UCI Summer Undergraduate Research Program(SURP) provides funding to support students’ research during the summer. Students are given the opportunity to become immersed in a research topic for a full-time ten-week period, or the equivalent of 400 hours, and receive a maximum stipend of $3,000.",31.72,14.4,14,2,45,0.6705,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"To be eligible for a SURP grant, students must be undergraduates in good academic standing. Students must also have been involved in a faculty-mentored research project or creative activity for at least one quarter before the beginning of the Summer (Spring Quarter involvement is acceptable). Students who will graduate within a quarter of submitting their proposal are not eligible to apply. Evaluation criteria for SURP proposal are similar to the UROP’s ones. Moreover, just like for UROP, students who receive a SURP grant must present their findings at the annual UCI Undergraduate Research Symposium held in May are invited to submit their research findings to The UCI Undergraduate Research Journal.",40.69,13.1,29,5,110,0.9062,0.15
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.4 Math 199,119.19,-2.7,0,1,3,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Math 199A-B-C (Special Studies in Mathematics)is a 4-units course designed for outstanding undergraduate mathematics majors who want to be engaged in supervised but independent reading of a mathematical topic or in research work. A student interested in Math 199 needs to register with one particular faculty member. Once the consent of the instructor is obtained, the student can enroll in the course without any additional authorization (following the standard procedures for signing up for a course).",28.88,15.5,26,3,76,0.8555,0.1592261904761905
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,1.5 Faculty grants,59.97,5.6,1,1,3,0.2263,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Some faculty occasionally have personal grants to support undergraduate student research.,-7.38,17.0,7,1,11,0.5165,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,2. Off-Campus Research Opportunities,-51.03,21.4,3,1,4,0.3818,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Several off-campus research opportunities are available. They mainly fall into three categories: internships, REUs (summer programs focused on a single research topic under faculty guidance with a small group of great students) and other mathematics enhancement programs (e.g., programs aimed at prepare students for graduate school).",30.57,12.8,16,3,46,0.8519,0.13146258503401362
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Most of these programs pay travel, room and board plus a student stipend.",92.12,3.6,3,1,13,-0.1027,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,2.1 Internships,35.61,8.8,1,1,2,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Details to be updated soon.,66.4,5.2,2,1,5,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,2.2 REUs,120.21,-3.1,0,1,2,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Research Experiences for Undergraduates (or REUs) are among the most prestigious and most competitive summer research programs for undergraduates studying mathematics.,7.86,17.4,8,1,21,0.2484,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"Individual REU sites typically consist of ten undergraduates working on a very specialized math program for 6 to 8 weeks, under direct supervision of some faculty members. Rom and board, along with a stipend for the student are generally provided.",34.26,13.5,13,2,40,0.0,0.03055555555555556
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,"As the program is funded by the NSF, undergraduates must be citizens or permanent residents of the US or its possessions. Applications are typically due between February and March. The length of the application ranges from a single letter of reference without supporting materials all the way up to something comparable to a college admissions application. The programs generally require between one and three letters of reference, a transcript, 0-2 essays, a letter of interest, a resume, a biographical form, or some combination thereof.",33.24,13.8,26,4,84,0.1516,0.025892857142857148
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,Directory of active REU sites,49.48,7.6,2,1,5,0.4019,-0.13333333333333333
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,<--Back to Top,119.19,-2.7,0,1,3,0.2023,0.5
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,2.3 Other mathematics enhancement programs,-1.29,14.7,3,1,5,0.0,-0.125
